Generation,Fcalc,Qfactor,Vm
120.1106719,1.454175,86219.521,1.77E-07
120.1897233,1.454175,86219.521,1.77E-07
120.2687747,1.454175,86219.521,1.77E-07
120.3478261,1.454175,86219.521,1.77E-07
120.4268775,1.454175,86219.521,1.77E-07
120.5059289,1.449969,59159.94652,1.94E-07
120.5849802,1.449984,86095.20324,1.77E-07
120.6640316,1.449984,86095.20324,1.77E-07
120.743083,1.449984,86095.20324,1.77E-07
120.8221344,1.449984,86095.20324,1.77E-07
120.9011858,1.449984,86095.20324,1.77E-07
120.9802372,1.449984,86095.20324,1.77E-07
121.0592885,1.44582,85615.38844,1.78E-07
121.1383399,1.449984,86095.20324,1.77E-07
121.2173913,1.449984,86095.20324,1.77E-07
121.2964427,1.449984,86095.20324,1.77E-07
121.3754941,1.449984,86095.20324,1.77E-07
121.4545455,1.449984,86095.20324,1.77E-07
121.5335968,1.449984,86095.20324,1.77E-07
121.6126482,1.449984,86095.20324,1.77E-07
121.6916996,1.449984,86095.20324,1.77E-07
121.770751,1.449984,86095.20324,1.77E-07
121.8498024,1.449984,86095.20324,1.77E-07
121.9288538,1.449989,48240.6264,2.46E-07
122.0079051,1.449999,86095.65546,1.77E-07
122.0869565,1.449999,86095.65546,1.77E-07
122.1660079,1.449999,86095.65546,1.77E-07
122.2450593,1.449986,68964.40117,1.84E-07
122.3241107,1.449984,86095.20883,1.77E-07
122.4031621,1.449984,86095.20883,1.77E-07
122.4822134,1.449984,86095.20883,1.77E-07
122.5612648,1.449984,86095.20883,1.77E-07
122.6403162,1.449984,86095.20883,1.77E-07
122.7193676,1.449974,51782.68474,2.49E-07
122.798419,1.449999,86095.64649,1.77E-07
122.8774704,1.449979,79065.43715,1.81E-07
122.9565217,1.449988,86095.3159,1.77E-07
123.0355731,1.449988,72959.33829,1.84E-07
123.1146245,1.449984,86095.20865,1.77E-07
123.1936759,1.449984,86095.20865,1.77E-07
123.2727273,1.449984,86095.20865,1.77E-07
123.3517787,1.449984,86095.20865,1.77E-07
123.43083,1.449974,49815.31447,2.69E-07
123.5098814,1.448341,53215.95525,2.10E-07
123.5889328,1.450001,58472.84663,1.87E-07
123.6679842,1.449984,86095.22229,1.77E-07
123.7470356,1.449984,86095.22229,1.77E-07
123.826087,1.449982,62474.18218,2.26E-07
123.9051383,1.449997,75961.00285,2.00E-07
123.9841897,1.449975,55033.85646,2.77E-07
124.0632411,1.449989,86095.37356,1.77E-07
124.1422925,1.449968,66597.11157,1.93E-07
124.2213439,1.449983,86095.19289,1.77E-07
124.3003953,1.449983,42990.54095,2.89E-07
124.3794466,1.44999,46680.59865,2.50E-07
124.458498,1.449999,86095.67016,1.77E-07
124.5375494,1.449969,37647.12256,2.86E-07
124.6166008,1.441572,58858.42752,2.02E-07
124.6956522,1.449997,86095.59249,1.77E-07
124.7747036,1.449997,86095.59249,1.77E-07
124.8537549,1.450014,53146.41365,2.46E-07
124.9328063,1.449999,86095.64519,1.77E-07
125.0118577,1.449981,52624.46994,2.21E-07
125.0909091,1.449998,78482.36079,1.96E-07
125.1699605,1.449998,50672.03346,2.27E-07
125.2490119,1.449982,86095.15988,1.77E-07
125.3280632,1.449982,86095.15988,1.77E-07
125.4071146,1.449982,86095.15988,1.77E-07
125.486166,1.449984,43735.31288,2.52E-07
125.5652174,1.449994,86095.52191,1.77E-07
125.6442688,1.449994,86095.52191,1.77E-07
125.7233202,1.449977,64470.81816,2.29E-07
125.8023715,1.449984,86095.224,1.77E-07
125.8814229,1.455368,69953.42309,1.93E-07
125.9604743,1.451649,59998.41393,2.16E-07
126.0395257,1.449984,86095.224,1.77E-07
126.1185771,1.449984,86095.224,1.77E-07
126.1976285,1.449984,86095.224,1.77E-07
126.2766798,1.449977,64526.70905,2.12E-07
126.3557312,1.450001,74595.55829,1.96E-07
126.4347826,1.452982,86184.14662,1.77E-07
126.513834,1.449985,49063.74895,2.36E-07
126.5928854,1.450001,75961.93306,2.12E-07
126.6719368,1.449984,86095.20883,1.77E-07
126.7509881,1.440934,69078.37577,1.92E-07
126.8300395,1.450004,49848.42415,2.81E-07
126.9090909,1.45,86095.68245,1.77E-07
126.9881423,1.45,86095.68245,1.77E-07
127.0671937,1.45,86095.68245,1.77E-07
127.1462451,1.45,86095.68245,1.77E-07
127.2252964,1.45,86095.68245,1.77E-07
127.3043478,1.45,86095.68245,1.77E-07
127.3833992,1.449975,65144.24838,2.01E-07
127.4624506,1.44999,72964.64507,1.84E-07
127.541502,1.449987,86095.31188,1.77E-07
127.6205534,1.449987,86095.31188,1.77E-07
127.6996047,1.449987,86095.31188,1.77E-07
127.7786561,1.449987,86095.31188,1.77E-07
127.8577075,1.449987,86095.31188,1.77E-07
127.9367589,1.449987,86095.31188,1.77E-07
128.0158103,1.449987,86095.31188,1.77E-07
128.0948617,1.449987,86095.31188,1.77E-07
128.173913,1.449987,86095.31188,1.77E-07
128.2529644,1.449987,86095.31188,1.77E-07
128.3320158,1.449987,86095.31188,1.77E-07
128.4110672,1.449987,86095.31188,1.77E-07
128.4901186,1.449987,86095.31188,1.77E-07
128.56917,1.449987,86095.31188,1.77E-07
128.6482213,1.449987,86095.31188,1.77E-07
128.7272727,1.449973,38638.67847,2.58E-07
128.8063241,1.449998,48339.83463,2.16E-07
128.8853755,1.449984,86095.22248,1.77E-07
128.9644269,1.449984,86095.22248,1.77E-07
129.0434783,1.449982,80445.81833,1.82E-07
129.1225296,1.449984,86095.22498,1.77E-07
129.201581,1.449984,86095.22498,1.77E-07
129.2806324,1.449984,86095.22498,1.77E-07
129.3596838,1.449984,86095.22498,1.77E-07
129.4387352,1.449984,86095.22498,1.77E-07
129.5177866,1.449991,55692.13491,2.13E-07
129.5968379,1.45,86095.69077,1.77E-07
129.6758893,1.449984,64655.69119,2.15E-07
129.7549407,1.449982,86095.16287,1.77E-07
129.8339921,1.449982,86095.16287,1.77E-07
129.9130435,1.449973,64456.457,2.03E-07
129.9920949,1.450001,86095.72905,1.77E-07
130.0711462,1.450001,86095.72905,1.77E-07
130.1501976,1.449986,79153.06821,1.83E-07
130.229249,1.449984,86095.20474,1.77E-07
130.3083004,1.449984,86095.20474,1.77E-07
130.3873518,1.449983,51498.68931,2.54E-07
130.4664032,1.449995,86095.54938,1.77E-07
130.5454545,1.449995,86095.54938,1.77E-07
130.6245059,1.449995,86095.54938,1.77E-07
130.7035573,1.449995,86095.54938,1.77E-07
130.7826087,1.449995,86095.54938,1.77E-07
130.8616601,1.449982,82382.076,1.74E-07
130.9407115,1.449984,86095.22266,1.77E-07
131.0197628,1.449984,86095.22266,1.77E-07
131.0988142,1.449984,86095.22266,1.77E-07
131.1778656,1.449985,38181.83175,2.81E-07
131.256917,1.449998,86095.63723,1.77E-07
131.3359684,1.449982,70247.00819,1.84E-07
131.4150198,1.449984,86095.22497,1.77E-07
131.4940711,1.449984,86095.22497,1.77E-07
131.5731225,1.449984,86095.22497,1.77E-07
131.6521739,1.449984,86095.22497,1.77E-07
131.7312253,1.44999,47166.93179,2.25E-07
131.8102767,1.449974,51545.70054,2.25E-07
131.8893281,1.449984,75246.72712,2.00E-07
131.9683794,1.449999,86095.6592,1.77E-07
132.0474308,1.449978,46714.33415,2.13E-07
132.1264822,1.449982,79475.58569,1.84E-07
132.2055336,1.456341,65109.95401,2.06E-07
132.284585,1.449998,56745.09542,1.82E-07
132.3636364,1.449985,58279.39512,2.06E-07
132.4426877,1.449984,86095.22447,1.77E-07
132.5217391,1.449984,86095.22447,1.77E-07
132.6007905,1.441581,84455.08538,1.80E-07
132.6798419,1.449981,88740.29537,1.70E-07
132.7588933,1.449969,47494.20591,2.35E-07
132.8379447,1.449995,75452.41983,1.80E-07
132.916996,1.449986,77808.77196,1.89E-07
132.9960474,1.449993,49543.17546,2.70E-07
133.0750988,1.450004,86095.80679,1.77E-07
133.1541502,1.450004,86095.80679,1.77E-07
133.2332016,1.450004,86095.80679,1.77E-07
133.312253,1.449981,53043.88558,2.38E-07
133.3913043,1.450001,60751.13885,2.07E-07
133.4703557,1.445274,84563.1467,1.80E-07
133.5494071,1.453699,86205.38566,1.77E-07
133.6284585,1.449987,78103.97478,1.82E-07
133.7075099,1.449981,88740.30826,1.70E-07
133.7865613,1.449986,84700.83683,1.80E-07
133.8656126,1.458438,86345.74963,1.77E-07
133.944664,1.449998,70797.53561,1.92E-07
134.0237154,1.449988,42544.76852,2.67E-07
134.1027668,1.450002,86095.7556,1.77E-07
134.1818182,1.444239,83273.54497,1.80E-07
134.2608696,1.450002,86095.7556,1.77E-07
134.3399209,1.453041,48365.59631,2.15E-07
134.4189723,1.450002,86095.7556,1.77E-07
134.4980237,1.449988,43563.47756,2.68E-07
134.5770751,1.449998,86095.63867,1.77E-07
134.6561265,1.449982,41005.27608,2.97E-07
134.7351779,1.449995,88740.71591,1.70E-07
134.8142292,1.449995,88740.71591,1.70E-07
134.8932806,1.449986,84700.83683,1.80E-07
134.972332,1.449993,65880.36446,1.86E-07
135.0513834,1.449996,40749.39701,2.98E-07
135.1304348,1.450002,86095.75556,1.77E-07
135.2094862,1.449981,88740.29537,1.70E-07
135.2885375,1.449984,86095.22392,1.77E-07
135.3675889,1.449981,88740.29537,1.70E-07
135.4466403,1.449981,88740.29537,1.70E-07
135.5256917,1.449992,64878.56994,1.88E-07
135.6047431,1.449995,55002.12891,2.09E-07
135.6837945,1.450002,89555.75256,1.66E-07
135.7628458,1.449981,88740.30971,1.70E-07
135.8418972,1.449973,52869.09175,2.37E-07
135.9209486,1.449974,58051.03717,2.63E-07
136,1.450002,88740.93005,1.70E-07
136.1,1.449979,74213.50794,1.76E-07
136.2,1.449982,88740.33214,1.70E-07
136.3,1.449983,56565.92002,2.48E-07
136.4,1.449976,39648.7431,2.91E-07
136.5,1.459913,45824.07214,2.40E-07
136.6,1.449995,53855.48375,2.09E-07
136.7,1.449991,45617.04581,2.46E-07
136.8,1.449994,88740.69842,1.70E-07
136.9,1.45,80202.385,1.74E-07
137,1.449975,60876.0811,2.59E-07
137.1,1.449971,45420.9033,2.57E-07
137.2,1.45,88740.88332,1.70E-07
137.3,1.449981,72138.57235,1.83E-07
137.4,1.449968,52745.42897,2.09E-07
137.5,1.450002,88740.92626,1.70E-07
137.6,1.45,89364.63388,1.73E-07
137.7,1.449978,68171.52602,2.39E-07
137.8,1.449999,88740.86293,1.70E-07
137.9,1.449999,88740.86293,1.70E-07
138,1.449999,88740.86293,1.70E-07
138.1,1.449999,88740.86293,1.70E-07
138.2,1.45,88740.8773,1.70E-07
138.3,1.449975,72066.66653,2.08E-07
138.4,1.449999,62209.56807,1.83E-07
138.5,1.449986,89555.2751,1.66E-07
138.6,1.449981,88740.30971,1.70E-07
138.7,1.45,81469.20927,1.75E-07
138.8,1.449978,85952.68847,1.74E-07
138.9,1.449994,60575.55095,2.36E-07
139,1.450002,89555.75638,1.66E-07
139.1,1.449976,51907.06223,2.06E-07
139.2,1.449995,71956.80292,2.03E-07
139.3,1.450001,89555.72706,1.66E-07
139.4,1.450001,89555.72706,1.66E-07
139.5,1.449976,71010.25615,2.02E-07
139.6,1.449979,71956.38961,2.03E-07
139.7,1.449994,85953.18126,1.74E-07
139.8,1.443342,89349.93111,1.66E-07
139.9,1.443342,89349.93111,1.66E-07
140,1.449977,72183.87188,2.01E-07
140.1,1.449999,89555.67587,1.66E-07
140.2,1.449999,89555.67587,1.66E-07
140.3,1.449981,85630.46114,1.77E-07
140.4,1.449983,88740.34767,1.70E-07
140.5,1.45,81060.02532,1.71E-07
140.6,1.449999,54715.21739,2.06E-07
140.7,1.449996,84183.24191,1.84E-07
140.8,1.449964,53393.98449,2.28E-07
140.9,1.441181,89283.0266,1.66E-07
141,1.441181,89283.0266,1.66E-07
141.1,1.441181,89283.0266,1.66E-07
141.2,1.450001,45866.7036,2.80E-07
141.3,1.449997,63852.24572,1.86E-07
141.4,1.449989,89555.36261,1.66E-07
141.5,1.449989,89555.36261,1.66E-07
141.6,1.450001,46028.04283,2.92E-07
141.7,1.450005,89555.8581,1.66E-07
141.8,1.450005,89555.8581,1.66E-07
141.9,1.450005,89555.8581,1.66E-07
142,1.449981,89364.06204,1.73E-07
142.1,1.449993,47553.11916,2.67E-07
142.2,1.450004,83781.17591,1.77E-07
142.3,1.458162,89807.31852,1.66E-07
142.4,1.449988,39276.92849,3.52E-07
142.5,1.450005,84217.37368,1.74E-07
142.6,1.449968,52596.37364,2.23E-07
142.7,1.450002,89555.75405,1.66E-07
142.8,1.450002,89555.75405,1.66E-07
142.9,1.449975,71023.2758,2.03E-07
143,1.450002,89555.77025,1.66E-07
143.1,1.449973,48805.49288,2.26E-07
143.2,1.450001,63852.34685,1.86E-07
143.3,1.449992,43136.48397,2.50E-07
143.4,1.450007,54837.71644,2.47E-07
143.5,1.449965,44423.7965,2.77E-07
143.6,1.449983,89555.16044,1.66E-07
143.7,1.449983,89555.16044,1.66E-07
143.8,1.449974,70328.34537,1.81E-07
143.9,1.449987,89555.29541,1.66E-07
144,1.449978,73992.60226,1.74E-07
144.1,1.449984,68001.06026,1.78E-07
144.2,1.449987,89555.28696,1.66E-07
144.3,1.449987,89555.28696,1.66E-07
144.4,1.449987,89555.28696,1.66E-07
144.5,1.449987,89555.28696,1.66E-07
144.6,1.449987,89555.28696,1.66E-07
144.7,1.449987,89555.28696,1.66E-07
144.8,1.449987,89555.28696,1.66E-07
144.9,1.449987,89555.28696,1.66E-07
145,1.449987,89555.28696,1.66E-07
145.1,1.449987,89555.28696,1.66E-07
145.2,1.449987,89555.28696,1.66E-07
145.3,1.449987,89555.28696,1.66E-07
145.4,1.449986,50007.33331,3.12E-07
145.5,1.449998,89555.63071,1.66E-07
145.6,1.449962,44876.35038,2.26E-07
145.7,1.449978,54691.38995,1.96E-07
145.8,1.449995,68196.05091,1.77E-07
145.9,1.449994,58909.34448,2.01E-07
146,1.450007,43220.00063,2.63E-07
146.1,1.450004,89555.83458,1.66E-07
146.2,1.449974,52510.47909,2.42E-07
146.3,1.449993,62669.81202,1.97E-07
146.4,1.450004,47308.39875,2.34E-07
146.5,1.449994,89555.50711,1.66E-07
146.6,1.449994,89555.50711,1.66E-07
146.7,1.449987,58082.10579,2.11E-07
146.8,1.45,54691.81155,1.96E-07
146.9,1.450002,89555.74546,1.66E-07
147,1.450002,89555.74546,1.66E-07
147.1,1.449987,47308.13354,2.34E-07
147.2,1.449996,68144.75095,1.81E-07
147.3,1.449976,70870.35434,1.82E-07
147.4,1.449982,89555.12716,1.66E-07
147.5,1.449982,89555.12716,1.66E-07
147.6,1.44999,59816.43305,2.21E-07
147.7,1.449996,57035.85051,2.34E-07
147.8,1.449971,36703.74356,3.64E-07
147.9,1.449999,53457.21238,1.84E-07
148,1.449998,40018.42251,2.98E-07
148.1,1.450004,70871.03709,1.82E-07
148.2,1.44998,54691.43849,1.96E-07
148.3,1.450002,89555.74546,1.66E-07
148.4,1.450001,41028.56456,2.91E-07
148.5,1.449992,74503.48526,1.54E-07
148.6,1.449996,42069.55509,3.00E-07
148.7,1.45,89555.69357,1.66E-07
148.8,1.45,89555.69357,1.66E-07
148.9,1.45,89555.69357,1.66E-07
149,1.45,89555.69357,1.66E-07
149.1,1.45,89555.69357,1.66E-07
149.2,1.45,89555.69357,1.66E-07
149.3,1.449984,48804.57989,2.56E-07
149.4,1.449992,82007.6978,1.76E-07
149.5,1.449999,67316.00892,1.78E-07
149.6,1.45,76567.55155,1.80E-07
149.7,1.449983,79470.74457,1.77E-07
149.8,1.45,67785.62808,1.84E-07
149.9,1.449988,89555.3287,1.66E-07
150,1.449978,84182.70634,1.84E-07
150.1,1.45,62823.93254,2.40E-07
150.2,1.449998,89555.6344,1.66E-07
150.3,1.449998,89555.6344,1.66E-07
150.4,1.449998,89555.6344,1.66E-07
150.5,1.449998,89555.6344,1.66E-07
150.6,1.449995,35738.69138,3.36E-07
150.7,1.45,82007.91403,1.76E-07
150.8,1.449981,89555.11292,1.66E-07
150.9,1.449977,70758.85834,1.92E-07
151,1.449982,79470.72612,1.77E-07
151.1,1.450001,62823.94448,2.40E-07
151.2,1.449998,89555.6344,1.66E-07
151.3,1.449998,89555.6344,1.66E-07
151.4,1.449998,89555.6344,1.66E-07
151.5,1.449998,89555.6344,1.66E-07
151.6,1.450001,62823.94076,2.40E-07
151.7,1.449998,89555.6344,1.66E-07
151.8,1.449998,89555.6344,1.66E-07
151.9,1.449998,89555.6344,1.66E-07
152,1.449998,89555.6344,1.66E-07
152.1,1.449998,89555.6344,1.66E-07
152.2,1.447781,87753.90975,1.67E-07
152.3,1.449998,89555.6344,1.66E-07
152.4,1.440254,87906.97132,1.69E-07
152.5,1.449998,89555.6344,1.66E-07
152.6,1.449972,75834.38462,1.67E-07
152.7,1.449967,51297.68184,2.12E-07
152.8,1.450002,89555.75967,1.66E-07
152.9,1.450002,89555.75967,1.66E-07
153,1.450002,89555.75967,1.66E-07
153.1,1.450002,89555.75967,1.66E-07
153.2,1.450002,89555.75967,1.66E-07
153.3,1.449989,41800.19061,2.54E-07
153.4,1.449998,89555.63372,1.66E-07
153.5,1.449998,89555.63372,1.66E-07
153.6,1.449998,89555.63372,1.66E-07
153.7,1.449998,89555.63372,1.66E-07
153.8,1.449998,89555.63372,1.66E-07
153.9,1.449998,89555.63372,1.66E-07
154,1.449998,89555.63372,1.66E-07
154.1,1.445148,77695.10382,1.88E-07
154.2,1.449998,89555.63372,1.66E-07
154.3,1.449998,89555.63372,1.66E-07
154.4,1.449998,89555.63372,1.66E-07
154.5,1.449998,89555.63372,1.66E-07
154.6,1.449998,89555.63372,1.66E-07
154.7,1.449998,89555.63372,1.66E-07
154.8,1.449998,89555.63372,1.66E-07
154.9,1.449998,89555.63372,1.66E-07
155,1.449998,89555.63372,1.66E-07
155.1,1.449998,89555.63372,1.66E-07
155.2,1.449998,89555.63372,1.66E-07
155.3,1.449974,43766.5735,2.30E-07
155.4,1.449999,89555.68108,1.66E-07
155.5,1.449999,89555.68108,1.66E-07
155.6,1.449999,89555.68108,1.66E-07
155.7,1.449999,89555.68108,1.66E-07
155.8,1.449999,89555.68108,1.66E-07
155.9,1.449999,89555.68108,1.66E-07
156,1.449999,89555.68108,1.66E-07
156.1,1.449999,89555.68108,1.66E-07
156.2,1.450001,36022.00446,3.38E-07
156.3,1.449969,52952.32397,1.91E-07
156.4,1.449991,52975.29448,1.94E-07
156.5,1.45,80596.10168,1.74E-07
156.6,1.449988,89555.32703,1.66E-07
156.7,1.449974,56450.42165,2.50E-07
156.8,1.450009,61729.452,2.24E-07
156.9,1.449985,55914.93805,2.04E-07
157,1.45,89555.6824,1.66E-07
157.1,1.449979,82250.40486,1.85E-07
157.2,1.449981,77028.18368,1.89E-07
157.3,1.449975,61435.51017,2.08E-07
157.4,1.449969,44893.33947,2.29E-07
157.5,1.45,89555.70591,1.66E-07
157.6,1.45,89555.70591,1.66E-07
157.7,1.45,89555.70591,1.66E-07
157.8,1.45,89555.70591,1.66E-07
157.9,1.45,89555.70591,1.66E-07
158,1.449989,46689.76919,2.96E-07
158.1,1.450003,83484.525,1.69E-07
158.2,1.450006,47669.34363,2.79E-07
158.3,1.449997,44611.3834,2.13E-07
158.4,1.450002,88086.36773,1.68E-07
158.5,1.442147,80812.98601,1.71E-07
158.6,1.45603,89741.66091,1.66E-07
158.7,1.45,52948.07805,1.97E-07
158.8,1.449997,83605.75642,1.62E-07
158.9,1.45,56753.77511,2.01E-07
159,1.450001,88086.35827,1.68E-07
159.1,1.442618,79989.58884,1.71E-07
159.2,1.449973,43661.78866,2.19E-07
159.3,1.44998,89555.0698,1.66E-07
159.4,1.449974,64992.00493,1.88E-07
159.5,1.449993,68380.97401,2.07E-07
159.6,1.450003,54979.62812,2.30E-07
159.7,1.449994,89555.50665,1.66E-07
159.8,1.449973,58590.96739,2.19E-07
159.9,1.44997,55987.23267,2.25E-07
160,1.449995,74567.70796,1.85E-07
160.1,1.447818,80133.57748,1.71E-07
160.2,1.45,82088.68535,1.70E-07
160.3,1.449976,69795.85581,1.83E-07
160.4,1.45,71413.78271,1.88E-07
160.5,1.449977,80900.45062,1.73E-07
160.6,1.449995,59934.22639,2.48E-07
160.7,1.449999,48492.32765,2.77E-07
160.8,1.449994,89555.507,1.66E-07
160.9,1.449994,89555.507,1.66E-07
161,1.45,83191.15385,1.74E-07
161.1,1.449984,89555.21181,1.66E-07
161.2,1.45,61261.65522,2.47E-07
161.3,1.449993,45998.76478,2.86E-07
161.4,1.449995,68381.66339,2.10E-07
161.5,1.44998,77921.89539,1.92E-07
161.6,1.45,47452.9493,2.39E-07
161.7,1.45,76340.47847,1.77E-07
161.8,1.45,61261.6557,2.47E-07
161.9,1.449976,64024.76954,2.10E-07
162,1.45,71620.10548,1.76E-07
162.1,1.449981,89555.1042,1.66E-07
162.2,1.450004,37977.65036,3.56E-07
162.3,1.450005,89555.8372,1.66E-07
162.4,1.450005,89555.8372,1.66E-07
162.5,1.450005,89555.8372,1.66E-07
162.6,1.449981,77921.91798,1.92E-07
162.7,1.449981,77921.91798,1.92E-07
162.8,1.45,61261.65582,2.47E-07
162.9,1.45,69755.75971,1.90E-07
163,1.449978,41509.24212,2.30E-07
163.1,1.449988,41112.45528,3.38E-07
163.2,1.45,71809.73417,1.95E-07
163.3,1.449977,54816.10086,2.03E-07
163.4,1.449998,89555.63722,1.66E-07
163.5,1.449998,89555.63722,1.66E-07
163.6,1.449998,89555.63722,1.66E-07
163.7,1.449998,89555.63722,1.66E-07
163.8,1.449983,81403.70653,1.83E-07
163.9,1.449982,71619.67888,1.76E-07
164,1.449981,89555.10419,1.66E-07
164.1,1.449981,89555.10419,1.66E-07
164.2,1.449981,89555.10419,1.66E-07
164.3,1.449981,89555.10419,1.66E-07
164.4,1.449981,71619.6405,1.76E-07
164.5,1.449981,89555.10419,1.66E-07
164.6,1.459378,70533.57364,1.88E-07
164.7,1.449981,89555.10419,1.66E-07
164.8,1.449981,89555.10419,1.66E-07
164.9,1.45,70558.80831,1.91E-07
165,1.45,98877.89775,1.63E-07
165.1,1.44125,89285.16798,1.66E-07
165.2,1.44125,89285.16798,1.66E-07
165.3,1.44125,89285.16798,1.66E-07
165.4,1.44125,89285.16798,1.66E-07
165.5,1.449989,55709.15122,1.94E-07
165.6,1.449992,50120.66117,2.26E-07
165.7,1.449994,82598.91603,1.70E-07
165.8,1.449949,40222.88183,3.27E-07
165.9,1.450002,78157.46905,1.81E-07
166,1.449987,98877.4348,1.63E-07
166.1527778,1.449987,98877.4348,1.63E-07
166.3055556,1.441237,89284.74996,1.66E-07
166.4583333,1.449997,80028.13633,1.73E-07
166.6111111,1.45,66401.99691,1.80E-07
166.7638889,1.449993,65381.89818,1.74E-07
166.9166667,1.45,61482.51696,2.54E-07
167.0694444,1.450001,98877.91983,1.63E-07
167.2222222,1.441251,89285.18792,1.66E-07
167.375,1.45,62441.43871,2.16E-07
167.5277778,1.45051,98895.25154,1.63E-07
167.6805556,1.45051,98895.25154,1.63E-07
167.8333333,1.45051,98895.25154,1.63E-07
167.9861111,1.45,76008.54645,2.11E-07
168.1388889,1.450875,99775.89973,1.71E-07
168.2916667,1.450001,45414.05231,2.51E-07
168.4444444,1.45,98877.87448,1.63E-07
168.5972222,1.449997,71292.32234,1.75E-07
168.75,1.450002,44739.59702,2.32E-07
168.9027778,1.449999,71292.37204,1.75E-07
169.0555556,1.450002,64811.14459,2.38E-07
169.2083333,1.449999,98877.85224,1.63E-07
169.3611111,1.449997,71292.32234,1.75E-07
169.5138889,1.450001,41322.99298,2.46E-07
169.6666667,1.449977,52301.70175,2.26E-07
169.8194444,1.450001,95270.37616,1.71E-07
169.9722222,1.449989,66904.24053,1.87E-07
170.125,1.449991,38497.79421,2.87E-07
170.2777778,1.449999,50925.36495,2.23E-07
170.4305556,1.45,98877.86873,1.63E-07
170.5833333,1.449989,47824.08379,2.51E-07
170.7361111,1.449998,98877.82674,1.63E-07
170.8888889,1.452069,80801.65049,1.80E-07
171.0416667,1.449998,98877.82674,1.63E-07
171.1944444,1.449998,98877.82674,1.63E-07
171.3472222,1.449956,40383.31227,3.13E-07
171.5,1.45,98877.86541,1.63E-07
171.6527778,1.45,98877.86541,1.63E-07
171.8055556,1.45207,80801.68208,1.80E-07
171.9583333,1.45,53925.82014,2.01E-07
172.1111111,1.449987,98877.44493,1.63E-07
172.2638889,1.449987,98877.44493,1.63E-07
172.4166667,1.449987,98877.44493,1.63E-07
172.5694444,1.449987,98877.44493,1.63E-07
172.7222222,1.449987,98877.44493,1.63E-07
172.875,1.449987,98877.44493,1.63E-07
173.0277778,1.449978,41543.18995,2.82E-07
173.1805556,1.450001,98877.92484,1.63E-07
173.3333333,1.453024,53225.77872,3.22E-07
173.4861111,1.449986,79019.09371,2.08E-07
173.6388889,1.449998,98877.80955,1.63E-07
173.7916667,1.449998,98877.80955,1.63E-07
173.9444444,1.449985,68327.42179,2.06E-07
174.0972222,1.45,98877.87429,1.63E-07
174.25,1.45,98877.87429,1.63E-07
174.4027778,1.449976,65511.89404,1.81E-07
174.5555556,1.449999,89268.88862,1.82E-07
174.7083333,1.45,67856.2153,1.89E-07
174.8611111,1.449973,52189.88554,2.06E-07
175.0138889,1.449989,98877.50111,1.63E-07
175.1666667,1.449989,98877.50111,1.63E-07
175.3194444,1.449995,60841.67514,2.05E-07
175.4722222,1.45,98877.87768,1.63E-07
175.625,1.45,98877.87768,1.63E-07
175.7777778,1.45,98877.87768,1.63E-07
175.9305556,1.45,98877.87768,1.63E-07
176.0833333,1.449992,38593.31887,2.45E-07
176.2361111,1.45,98877.87817,1.63E-07
176.3888889,1.45,98877.87817,1.63E-07
176.5416667,1.45,98877.87817,1.63E-07
176.6944444,1.449988,85116.41464,1.72E-07
176.8472222,1.449995,46022.13389,2.45E-07
177,1.449998,77374.04376,2.06E-07
177.1527778,1.449991,98877.57837,1.63E-07
177.3055556,1.450001,89268.95999,1.82E-07
177.4583333,1.45,46231.23649,2.86E-07
177.6111111,1.449998,87481.4321,1.84E-07
177.7638889,1.458714,99174.47044,1.63E-07
177.9166667,1.449978,60999.3245,1.88E-07
178.0694444,1.449985,45461.86801,2.79E-07
178.2222222,1.449999,98877.83139,1.63E-07
178.375,1.449999,98877.83139,1.63E-07
178.5277778,1.449999,98877.83139,1.63E-07
178.6805556,1.449999,98877.83139,1.63E-07
178.8333333,1.449999,98877.83139,1.63E-07
178.9861111,1.449998,96038.02185,1.69E-07
179.1388889,1.449978,55432.18391,2.13E-07
179.2916667,1.450001,87528.45826,1.77E-07
179.4444444,1.45,47614.1254,2.62E-07
179.5972222,1.449999,98877.85276,1.63E-07
179.75,1.449999,98877.85276,1.63E-07
179.9027778,1.449999,98877.85276,1.63E-07
180.0555556,1.449999,98877.85276,1.63E-07
180.2083333,1.449988,61320.16086,1.87E-07
180.3611111,1.449998,98877.80811,1.63E-07
180.5138889,1.449998,98877.80811,1.63E-07
180.6666667,1.449998,98877.80811,1.63E-07
180.8194444,1.449988,73985.46014,1.93E-07
180.9722222,1.450002,87176.23515,1.69E-07
181.125,1.449981,52705.6063,2.32E-07
181.2777778,1.450001,98877.91749,1.63E-07
181.4305556,1.450001,98877.91749,1.63E-07
181.5833333,1.449967,29593.48362,4.43E-07
181.7361111,1.45,98877.87647,1.63E-07
181.8888889,1.449983,60734.83555,1.69E-07
182.0416667,1.45,58855.00928,1.97E-07
182.1944444,1.450001,98877.92458,1.63E-07
182.3472222,1.450001,98877.92458,1.63E-07
182.5,1.450001,98877.92458,1.63E-07
182.6527778,1.450001,98877.92458,1.63E-07
182.8055556,1.450001,98877.92458,1.63E-07
182.9583333,1.449983,75876.63011,1.75E-07
183.1111111,1.45,63456.77974,1.85E-07
183.2638889,1.449995,98877.71333,1.63E-07
